id,text,label
4584,江苏省苏州市园区苏蚀西路00号,B-prov I-prov E-prov B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-roadno I-roadno E-roadno
4585,湖州吴兴区织里镇永佳路000号后面电联,B-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-assist E-assist O O
4586,长安镇汉帛路0000号0号楼0楼,B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-houseno I-houseno E-houseno O O
4587,温州鹿城区吴桥路锦桂大厦00栋,B-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
4588,义乌市国际商贸城四区六楼四街,B-district I-district E-district B-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi B-floorno E-floorno B-road E-road
4589,康园路00号0幢0层杭州亿利通信器材有限公司,B-road I-road E-road B-roadno I-roadno E-roadno B-houseno E-houseno B-floorno E-floorno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
4590,义乌市望道路000号0楼,B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno O O
4591,递铺街道雾山寺路0000号,B-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
4592,景德镇中华南路0000号电联,B-city I-city E-city B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno O O
4593,浙江省江山市贺村镇河东村湖边,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community I-community E-community B-assist E-assist
4594,余姚市阳明街老方桥工业开发区,B-district I-district E-district B-road I-road E-road B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone
4595,高桥镇海泰佳园四幢,B-town I-town E-town B-poi I-poi I-poi E-poi B-houseno E-houseno
4596,浙江省永嘉县上塘镇_环城西路,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town O B-road I-road I-road E-road
4597,四川省广元市利州区东坝水柜三组,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town E-town B-community E-community B-village_group E-village_group
4598,江干区天城东路0000号永裕大厦0楼财务科电联,B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi O O B-subpoi I-subpoi E-subpoi O O
4599,浙江衢州柯城区九华中大道与白云南大道交汇处恒大御景半岛,B-prov E-prov B-city E-city B-district I-district E-district B-road I-road I-road I-road E-road O B-road I-road I-road I-road E-road B-intersection I-intersection E-intersection B-poi I-poi I-poi I-poi I-poi E-poi
4600,浙江-杭州-江干区新塘路浙江汽配城内,B-prov E-prov O B-city E-city O B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi I-poi E-poi S-assist
4601,浙江省绍兴市浙江省_绍兴市_诸暨市_浣纱支路0000单元,B-prov I-prov E-prov B-city I-city E-city B-prov I-prov E-prov O B-city I-city E-city O B-district I-district E-district O B-road I-road I-road E-road O O O O O O
4602,创业大道00号附近龙泉电子商务大楼-西南门,B-road I-road I-road E-road B-roadno I-roadno E-roadno B-assist E-assist B-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi O B-subpoi I-subpoi E-subpoi
4603,上海上海市浦东新区环桥路0000弄文怡苑0号楼,B-prov E-prov B-city I-city E-city B-district I-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi E-poi B-houseno I-houseno E-houseno
4604,北土城东路0号院0号楼,B-road I-road I-road I-road E-road B-poi I-poi E-poi B-houseno I-houseno E-houseno
4605,内蒙古呼伦贝尔市海拉尔区海拉尔农垦集团公司财务部,B-prov I-prov E-prov B-city I-city I-city I-city E-city B-district I-district I-district E-district B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi E-subpoi
4606,西乡街道宝民二路流塘大厦,B-town I-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi E-poi
4607,下城区东新路0000号蔚蓝国际000楼,B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi O O O O
4608,百花山工业区梅花路00号康超办公楼二楼领将门业,B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi E-poi B-floorno E-floorno B-subpoi I-subpoi I-subpoi E-subpoi
4609,绍兴嵊州三江城四海路温馨公寓东,B-city E-city B-district E-district B-poi I-poi E-poi B-road I-road E-road B-subpoi I-subpoi I-subpoi E-subpoi S-assist
4610,银海二区000栋八单元,B-poi E-poi B-subpoi E-subpoi B-houseno I-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
4611,西藏自治区日喀则市亚东县堆纳乡亚东县堆纳乡中心小学,B-prov I-prov I-prov I-prov E-prov B-city I-city I-city E-city B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
4612,宁波市亚洲区金达路0000号,B-city I-city E-city B-poi I-poi E-poi B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
4613,浙江省杭州市余杭区野风启程0幢0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
4614,金华婺城区南市小区-0楼,B-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi O B-floorno E-floorno
4615,杭海路杭州四季青精品女装市场,B-road I-road E-road B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
4616,杭州市余杭区张家门00号,B-city I-city E-city B-district I-district E-district B-community I-community E-community B-houseno I-houseno E-houseno
4617,百宁街火车立交桥南侧登科建材旁边电联,B-road I-road E-road B-poi I-poi I-poi I-poi E-poi B-assist E-assist B-poi I-poi I-poi E-poi B-assist E-assist O O
4618,浙江温州市瓯海区浦西村000路000号,B-prov E-prov B-city I-city E-city B-district I-district E-district B-community I-community E-community B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
4619,盐仓经济开发区新一路00号,B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno E-roadno
4620,浙江省金华市义乌市浙江省金华市义乌市福田一区工人北路0000号琴川国际,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi E-poi B-poi E-poi B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
4621,浙江省温州市龙湾区永中街道天中路0000号九楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno O O
4622,浙江省台州路桥区腾达路水天一色旁和平苑,B-prov I-prov E-prov B-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi O B-poi I-poi E-poi
4623,浙江省台州市玉环县漩门湾湿地公园,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi I-poi E-poi
4624,浙江省温州市洞头县中心街0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
4625,翠苑街道古翠路康新花园A座,B-town I-town I-town E-town B-road I-road E-road B-poi I-poi I-poi E-poi B-houseno E-houseno
4626,舟山临城新区千岛路000号西湖春天门口电联,B-city E-city B-district I-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-subpoi E-subpoi O O
4627,绍兴市柯桥区联合市场A区九楼衣谷纺织,B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-poi E-poi O O B-subpoi I-subpoi I-subpoi E-subpoi
4628,浙江省金华市义乌市义亭镇姑塘工业园铜山路0000号0号电梯0楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-floorno E-floorno
4629,滨江区长河街道安业路君尚金座0楼电联,B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-poi I-poi I-poi E-poi O O O O
4630,七星衔道江南名芥市场,B-town I-town I-town E-town B-poi I-poi I-poi I-poi I-poi E-poi
4631,贵州省毕节市海子街石牛口,B-prov I-prov E-prov B-city I-city E-city B-road I-road E-road B-community I-community E-community
4632,王江泾开发区欣悦路000号泰恩弹簧,B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
4633,江干区三里亭路00号杭州天恒投资建设管理有限公司0楼,B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi O O
4634,浙江省宁波市鄞州区投资创业中心金达路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi E-poi B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
4635,莫干山路泰嘉园-A座000楼,B-road I-road I-road E-road B-poi I-poi E-poi O B-houseno E-houseno O O O O
4636,浙江省杭州市南山路000号,B-prov I-prov E-prov B-city I-city E-city B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
4637,宁波慈溪市龙山镇龙山工业区龙镇大道000号科扬集团,B-city E-city B-district I-district E-district B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
4638,桥下兴桥路00号后面干货店,B-town E-town B-road I-road E-road B-roadno I-roadno E-roadno B-assist E-assist B-poi I-poi E-poi
4639,盐都区解放南路000号金鹰尚美酒店前台电联,B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi O O
4640,联华小区四幢0单元,B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
4641,余杭街道文一西路与中心路交叉口西部科技园A栋00楼西,B-town I-town I-town E-town B-road I-road I-road E-road O B-road I-road E-road B-intersection I-intersection E-intersection B-devzone I-devzone I-devzone I-devzone E-devzone B-houseno E-houseno O O O O
4642,海德一道000号万豪酒店00楼,B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-floorno I-floorno E-floorno
4643,福建省福州市台江区福州市台江区江滨西大道0000号江岸豪庭,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-city I-city E-city B-district I-district E-district B-road I-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
4644,拱墅区祥园路000号智慧信息产业园0期A座0楼车云科技,B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-poi E-poi B-houseno E-houseno B-floorno E-floorno B-subpoi I-subpoi I-subpoi E-subpoi
4645,花都区对面栎港恒辉公寓,B-district I-district E-district B-assist E-assist B-poi I-poi I-poi I-poi I-poi E-poi
4646,义乌市义乌国际商贸城A区一楼,B-district I-district E-district B-poi I-poi I-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi B-floorno E-floorno
4647,浙江省绍兴市新昌县七星一村一幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno E-houseno
4648,天马街道赵家坪花园,B-town I-town I-town E-town B-poi I-poi I-poi I-poi E-poi
4649,东浦工业区郁溪路0000号,B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
4650,浙江省绍兴市越城区袍江工业区临海路鑫和平印染厂,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi
4651,丽岙街道泊岙石材市场广厦石材,B-town I-town I-town E-town B-community E-community B-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi E-subpoi
4652,浙江省杭州市下城区体育场路0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
4653,古墩路同人精华大厦0座,B-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
4654,嘉兴嘉兴市海盐塘路名湖人家小区,B-city E-city B-city I-city E-city B-road I-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi
4655,广东省汕头市龙湖区外砂蓬发路0服饰,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town E-town B-road I-road E-road B-poi I-poi E-poi
4656,莫干山路0000号中信摩配,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
4657,浙江省乐清市大荆镇上花坦00号,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community I-community E-community B-houseno I-houseno E-houseno
4658,城区山西省河津市天都大酒店,B-poi E-poi B-prov I-prov E-prov B-city I-city E-city B-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
4659,浙江省嘉兴市桐乡市濮院镇工贸大道0000号0号楼0楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-houseno I-houseno E-houseno B-floorno E-floorno
4660,浙江省温州市瓯北街道河田大厦温州次元数字科技有限公司,B-prov I-prov E-prov B-city I-city E-city B-road I-road I-road E-road B-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
4661,温岭市横峰街道五翔路000号,B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
4662,壶山街道浙江省武义县壶山街道创业巷0号0幢00单元,B-town I-town I-town E-town B-prov I-prov E-prov B-city I-city E-city B-town I-town I-town E-town B-road I-road E-road B-roadno E-roadno B-houseno E-houseno B-cellno I-cellno I-cellno E-cellno
4663,浙江省温州市苍南县龙港镇世纪大道00000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno I-roadno E-roadno
4664,桐乡市濮院镇恒乐路0000号,B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
4665,浙江省温州市苍南县矾山镇文昌路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
4666,学院中路000号置信原墅,B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
